STORECODE|STORENAME|BRAND|ZONE|REGION|DISTRICT|STORETYPE|STORESTATUS|MGRSNAME|MGRNAME|CITY|STATE|LATITUDE|LONGITUDE
TMW_4624|#4624 Bloomington, Il|TMW|TMW_S|TMW_S3|TMW_S302|Brick & Mortar|Open|BMG19|Brennan Matthew Goodwin|Bloomington|IL|40.482126|-88.952198
TMW_5224|#5224Logan Town Center|TMW|TMW_N|TMW_N2|TMW_N202|Brick & Mortar|Open|ELM24|Erica Leigh Miller|Altoona|PA|40.485915|-78.386935
TMW_1309|#1309 Ft. Collins|TMW|TMW_W|TMW_W2|TMW_W202|Brick & Mortar|Open|HD61|Hunter Deltonto|Fort Collins|CO|40.537196|-105.076323
JAB_0451|#0451Ross Park Mall|JAB|JAB_N|JAB_N1|JAB_N105|Brick & Mortar|Open|MAB187|Michael Alan Bordonaro|Pittsburgh|PA|40.541933|-80.008172
TMW_4501|#4501Ross Park Mall|TMW|TMW_N|TMW_N1|TMW_N105|Brick & Mortar|Open|AC474|April Cottrell|Pittsburgh|PA|40.542785|-80.007933
TMW_5435|#5435Target Square Plaza|TMW|TMW_N|TMW_N4|TMW_N407|Brick & Mortar|Open|CC293|Carlos Cunha|Edison|NJ|40.550583|-74.334283
JAB_0634|#0634Center Valley|JAB|JAB_N|JAB_N4|JAB_N404|Brick & Mortar|Open|SG321|Salima Ghous|Center Valley|PA|40.559642|-75.410266
KNG_0020|#0020 Woodbridge|KNG|KNG_R09|KNG_R09|KNG_R09_A|Brick & Mortar|Open|JFH5|Julie E Hildebrand|Woodbridge|NJ|40.560251|-74.297333
TMW_2674|#2674Southtown|TMW|TMW_W|TMW_W3|TMW_W301|Brick & Mortar|Open|---|---|Sandy|UT|40.560716|-111.890434
JAB_0462|#0462Bridgewater Towne Center|JAB|JAB_N|JAB_N4|JAB_N407|Brick & Mortar|Open|BMM38|Benjamin Michael Mazza|Bridgewater|NJ|40.575251|-74.665727
TMW_5428|#5428Somerset Shopping Center|TMW|TMW_N|TMW_N4|TMW_N407|Brick & Mortar|Open|NB174|Nathan Bensinger|Bridgewater|NJ|40.577098|-74.629799
TMW_2295|#2295Discovery Village|TMW|TMW_W|TMW_W1|TMW_W103|Brick & Mortar|Open|VC116|Valerie Camacho|Redding|CA|40.586044|-122.357357
TMW_5401|#5401Shops At Richmond|TMW|TMW_N|TMW_N4|TMW_N407|Brick & Mortar|Open|RK88|Richard J Kromer|Staten Island|NY|40.586295|-74.16716
TMW_5414|#5414 Oceanside, Ny|TMW|TMW_N|TMW_N4|TMW_N403|Brick & Mortar|Open|KH281|Keir Howard|Oceanside|NY|40.627859|-73.641272
JAB_0344|#0344Fashion Plaza Shopping Center|JAB|JAB_W|JAB_W3|JAB_W301|Brick & Mortar|Open|DTR15|Daniel Thompson Read|Murray|UT|40.632567|-111.887903
TMW_2673|#2673 State Street|TMW|TMW_W|TMW_W3|TMW_W301|Brick & Mortar|Open|CEM72|Chelsea Erin Montgomery|Murray|UT|40.633675|-111.88979
TMW_5209|#5209Whitehall Mall|TMW|TMW_N|TMW_N4|TMW_N404|Brick & Mortar|Open|SHF2|Samira Haseen Ferdouse|Whitehall|PA|40.634175|-75.481425
JAB_0339|#0339 Westfield|JAB|JAB_N|JAB_N4|JAB_N407|Brick & Mortar|Open|KP168|Karishma Mehra|Westfield|NJ|40.650922|-74.347578
TMW_5411|#5411Green Acres Shopping Center|TMW|TMW_N|TMW_N4|TMW_N403|Brick & Mortar|Open|NM137|Nicole Mastrangelo|Valley Stream|NY|40.662866|-73.723822
TMW_5423|#5423Sunrise Promenade|TMW|TMW_N|TMW_N4|TMW_N403|Brick & Mortar|Open|PB183|Paul Bubelnik Jr|Massapequa Park|NY|40.677927|-73.441821
TMW_5420|#5420Atlantic Terminal|TMW|TMW_N|TMW_N4|TMW_N405|Brick & Mortar|Open|AE56|Ahmed Elmaghraby|Brooklyn|NY|40.684353|-73.977406
TMW_4509|#4509Cranberry Crossroads|TMW|TMW_N|TMW_N1|TMW_N105|Brick & Mortar|Open|CLG28|Constance Louise Glorioso|Cranberry Township|PA|40.686358|-80.088982
TMW_5436|#5436 Center Island Route 22|TMW|TMW_N|TMW_N4|TMW_N407|Brick & Mortar|Open|ES119|Ernst St. Cyr|Union|NJ|40.689683|-74.299649
JAB_0651|#0651The Streets Of Cranberry|JAB|JAB_N|JAB_N1|JAB_N105|Brick & Mortar|Open|NSM9|Neal Stephen Mcconnell|Cranberry Township|PA|40.694655|-80.101732
TMW_5403|#5403 Forest Hills, Ny|TMW|TMW_N|TMW_N4|TMW_N403|Brick & Mortar|Open|---|---|Forest Hills|NY|40.7211|-73.847823
KNG_0201|#0201 Irvington|KNG|KNG_R09|KNG_R09|KNG_R09_A|Brick & Mortar|Open|RC59|Ronald Cordray|Irvington|NJ|40.724059|-74.243005
TMW_2668|#2668 Salt Lake City, Ut|TMW|TMW_W|TMW_W3|TMW_W301|Brick & Mortar|Open|DW123|Dean Wright|Salt Lake City|UT|40.724888|-111.859374
KNG_0205|#0205Carle Place|KNG|KNG_R09|KNG_R09|KNG_R09_A|Brick & Mortar|Open|TLF25|Tyrone L Freeman|Carle Place|NY|40.731366|-73.608388
TMW_5433|#5433Westfield Southshore Mall|TMW|TMW_N|TMW_N4|TMW_N403|Brick & Mortar|Open|RH281|Rose Hopkins|Bayshore|NY|40.7399|-73.2448
TMW_5408|#5408 Chelsea|TMW|TMW_N|TMW_N4|TMW_N405|Brick & Mortar|Open|JV120|John Manuel Valerio|New York|NY|40.740706|-73.994175
JAB_0042|#0042 Charles Schwab Building|JAB|JAB_N|JAB_N0|JAB_N014|Brick & Mortar|Open|TJL28|Thomas J Laurice|Garden City|NY|40.742393|-73.61593
TMW_5404|#5404Country Glen Shopping Center|TMW|TMW_N|TMW_N4|TMW_N403|Brick & Mortar|Open|SC206|Suzanne Corrigan|Carle Place|NY|40.743583|-73.617821
TMW_4623|#4623Gateway Plaza|TMW|TMW_S|TMW_S3|TMW_S304|Brick & Mortar|Open|EV109|Ezequiel Villalobos|Peoria|IL|40.746949|-89.633223
KNG_0021|#0021 Farmingdale|KNG|KNG_R09|KNG_R09|KNG_R09_A|Brick & Mortar|Open|TG16|Thomas Graf|Farmingdale|NY|40.754227|-73.417534
TMW_5402|#5402 Madison Ave & 45th St|TMW|TMW_N|TMW_N4|TMW_N405|Brick & Mortar|Open|AM289|Abdelglil Mohamed|New York|NY|40.754984|-73.97802
TMW_5470|#5470 New York, Ny|TMW|TMW_N|TMW_N4|TMW_N405|Brick & Mortar|Open|JAM39|James Allen Mosley|New York|NY|40.760454|-73.981598
TMW_4425|#4425Elida Retail|TMW|TMW_N|TMW_N1|TMW_N106|Brick & Mortar|Open|JMH150|Jeremy Michael House|Lima|OH|40.7625|-84.1475
TMW_4420|#4420 Ontario, Oh|TMW|TMW_N|TMW_N1|TMW_N102|Brick & Mortar|Open|ANP22|Alexis Nichole Post|Ontario|OH|40.774615|-82.590933
TMW_5406|#5406Gateway Plaza|TMW|TMW_N|TMW_N4|TMW_N403|Brick & Mortar|Open|DER26|Danielle Elizabeth Rosato|Patchogue|NY|40.776765|-73.036255
TMW_5415|#5415Bay Terrace Shopping Center|TMW|TMW_N|TMW_N4|TMW_N403|Brick & Mortar|Open|MAM88|Mohammed A Monjur|Bayside|NY|40.779282|-73.775984
TMW_5418|#5418 Plainview, Ny|TMW|TMW_N|TMW_N4|TMW_N403|Brick & Mortar|Open|GM254|Glenna R Myers Bartley|Plainview|NY|40.782563|-73.501655
TMW_5440|#5440Circle Plaza|TMW|TMW_N|TMW_N4|TMW_N405|Brick & Mortar|Open|KM237|Kenny Mohabir|Livingston|NJ|40.796989|-74.344826
KNG_0206|#0206 Harlem|KNG|KNG_R09|KNG_R09|KNG_R09_A|Brick & Mortar|Open|LB150|Louis Brown|New York|NY|40.81015|-73.952144
TMW_4510|#4510 State College, Pa|TMW|TMW_N|TMW_N2|TMW_N202|Brick & Mortar|Open|BMS63|Ben Myles Samples|State College|PA|40.8102|-77.9021
TMW_4131|#4131 Lincoln, Ne|TMW|TMW_W|TMW_W2|TMW_W205|Brick & Mortar|Open|RDW43|Rebecca Danielle Walls|Lincoln|NE|40.813111|-96.649938
JAB_0788|#0788Promenade Shops at Clifton|JAB|JAB_N|JAB_N4|JAB_N405|Brick & Mortar|Open|FLM8|Faith Lynn Morris|Clifton|NJ|40.839724|-74.155778
JAB_0453|#0453Mayfair Shopping Center|JAB|JAB_N|JAB_N0|JAB_N014|Brick & Mortar|Open|PAD25|Paul Anthony Dellaquila|Commack|NY|40.843279|-73.27333
JAB_0424|#0424Shoppes At Union Hill|JAB|JAB_N|JAB_N4|JAB_N405|Brick & Mortar|Open|PM45|Peter Monaco|Denville|NJ|40.866823|-74.507298
TMW_5405|#5405 Lake Grove, Ny|TMW|TMW_N|TMW_N4|TMW_N403|Brick & Mortar|Open|JJP17|John Joseph Portelli|Lake Grove|NY|40.868614|-73.128788
TMW_5412|#5412 Co-Op City|TMW|TMW_N|TMW_N4|TMW_N402|Brick & Mortar|Open|AHM4|Asad H Munna|Bronx|NY|40.869184|-73.830943
TMW_5434|#5434 Ledgewood Mall|TMW|TMW_N|TMW_N4|TMW_N405|Brick & Mortar|Open|MWK2|Michael W Keyes|Ledgewood|NJ|40.875399|-74.650474
TMW_4407|#4407The Strip|TMW|TMW_N|TMW_N1|TMW_N103|Brick & Mortar|Open|---|---|North Canton|OH|40.87791|-81.432856
TMW_5439|#5439 Totowa Route 46 East|TMW|TMW_N|TMW_N4|TMW_N405|Brick & Mortar|Open|DVD4|Daniele V De Palma|Totowa|NJ|40.893534|-74.231373
TMW_5450|#5450Rockaway Townsquare|TMW|TMW_N|TMW_N4|TMW_N405|Brick & Mortar|Open|NLB25|Nicole Lauren Basurco|Rockaway|NJ|40.904228|-74.55175
TMW_5432|#5432 Paramus|TMW|TMW_N|TMW_N4|TMW_N402|Brick & Mortar|Open|CO11|Cherif Oussadane|Paramus|NJ|40.932257|-74.071219
TMW_4134|#4134Northwest Crossing Shopping Center|TMW|TMW_W|TMW_W2|TMW_W205|Brick & Mortar|Open|MRM99|Monica Rose Masters|Grand Island|NE|40.9399|-98.3817
JAB_0082|#0082 624 N. Route 17|JAB|JAB_N|JAB_N4|JAB_N402|Brick & Mortar|Open|RMC33|Ryan M Christenson|Paramus|NJ|40.963087|-74.076152
JAB_0318|#0318Vernon Hills Shopping Center|JAB|JAB_N|JAB_N0|JAB_N014|Brick & Mortar|Open|---|---|Scarsdale|NY|40.970597|-73.80699
TMW_5416|#5416 Scarsdale, Ny|TMW|TMW_N|TMW_N4|TMW_N402|Brick & Mortar|Open|JJS28|John J Strawbridge|Scarsdale|NY|40.997633|-73.817547
TMW_4402|#4402Southern Park Mall Shops|TMW|TMW_N|TMW_N1|TMW_N103|Brick & Mortar|Open|AEA5|Amy Elizabeth Schlosser|Boardman|OH|41.024042|-80.663339
TMW_5413|#5413 White Plains, Ny|TMW|TMW_N|TMW_N4|TMW_N402|Brick & Mortar|Open|MEJ20|Michael E Jackman|White Plains|NY|41.042829|-73.796028
TMW_5441|#5441 Stamford, Ct|TMW|TMW_N|TMW_N4|TMW_N402|Brick & Mortar|Open|RD22|Richard Dolnick|Stamford|CT|41.0671|-73.546499
TMW_2675|#2675Layton Market Center|TMW|TMW_W|TMW_W3|TMW_W301|Brick & Mortar|Open|PRN2|Paul R Nielson|Layton|UT|41.0871|-111.984
TMW_5409|#5409Rockland Plaza|TMW|TMW_N|TMW_N4|TMW_N402|Brick & Mortar|Open|EL12|Erline Lejeune|Nanuet|NY|41.099176|-74.015614
TMW_4406|#4406Chapel Center|TMW|TMW_N|TMW_N1|TMW_N103|Brick & Mortar|Open|AW306|Amanda Weaver|Akron|OH|41.115021|-81.472074
TMW_4305|#4305 Ft. Wayne, In|TMW|TMW_N|TMW_N1|TMW_N106|Brick & Mortar|Open|JP431|Jack Palmer|Fort Wayne|IN|41.116313|-85.134733
JAB_0392|#0392Summit Mall|JAB|JAB_N|JAB_N1|JAB_N103|Brick & Mortar|Open|CMV23|Caralyn Michelle Vaughn|Fairlawn|OH|41.133935|-81.618377
TMW_4401|#4401Office Max Plaza|TMW|TMW_N|TMW_N1|TMW_N103|Brick & Mortar|Open|JC662|James Cetnarowski|Fairlawn|OH|41.136403|-81.636076
JAB_0784|#0784Promenade at Brickwalk|JAB|JAB_N|JAB_N4|JAB_N402|Brick & Mortar|Open|LPO3|Liam Patrick Okane|Fairfield|CT|41.143558|-73.25393
TMW_1330|#1330 Cheyenne, Wy|TMW|TMW_W|TMW_W2|TMW_W202|Brick & Mortar|Open|EEF15|Emily Elizabeth Fidler|Cheyenne|WY|41.160902|-104.801611
TMW_4423|#4423 Warren, Oh|TMW|TMW_N|TMW_N1|TMW_N103|Brick & Mortar|Open|BW114|Brian Williams|Warren|OH|41.2177|-80.7413
TMW_4125|#4125 Council Bluffs, Ia|TMW|TMW_W|TMW_W2|TMW_W205|Brick & Mortar|Open|TM384|Tanner Austin Muehlenkamp|Council Bluffs|IA|41.223553|-95.837154
TMW_4133|#4133Oakview Plaza|TMW|TMW_W|TMW_W2|TMW_W205|Brick & Mortar|Open|MS65|Masood Siddiqi|Omaha|NE|41.228888|-96.13174
TMW_5444|#5444 Milford Ct|TMW|TMW_N|TMW_N3|TMW_N303|Brick & Mortar|Open|JB800|Jeff Burke|Milford|CT|41.238133|-73.037401
JAB_0489|#0489First & Main Hudson|JAB|JAB_N|JAB_N1|JAB_N103|Brick & Mortar|Open|JL372|Jen Michele Liese Liese|Hudson|OH|41.241561|-81.441684
TMW_5218|#5218 Wilkes Barre, Pa|TMW|TMW_N|TMW_N4|TMW_N404|Brick & Mortar|Open|JDB24|Dan Daniel Burwell|Wilkes Barre|PA|41.242551|-75.841564
JAB_0669|#0669Milford Marketplace|JAB|JAB_N|JAB_N3|JAB_N303|Brick & Mortar|Open|DED24|Daishon Edresse Dabbs|Milford|CT|41.2479|-73.027143
TMW_4132|#4132 Omaha, Ne-Dodge Street|TMW|TMW_W|TMW_W2|TMW_W205|Brick & Mortar|Open|---|---|Omaha|NE|41.259287|-96.035108
JAB_0472|#0472Village Pointe|JAB|JAB_W|JAB_W2|JAB_W205|Brick & Mortar|Open|TRP17|Travis R Pullen|Omaha|NE|41.260593|-96.182241
KNG_0216|#0216 Orange|KNG|KNG_R09|KNG_R09|KNG_R09_A|Brick & Mortar|Open|EAP14|Elizabeth Ann Pearse|Orange|CT|41.276999|-72.986666
TMW_4408|#4408Great Escape Plaza|TMW|TMW_N|TMW_N1|TMW_N103|Brick & Mortar|Open|DM272|Dan Miller|Strongsville|OH|41.31406|-81.820964
TMW_5138|#5138Hamden Mart|TMW|TMW_N|TMW_N3|TMW_N303|Brick & Mortar|Open|PLH2|Pretlow L Harris|Hamden|CT|41.371342|-72.919367
TMW_5134|#5134Crystal Mall|TMW|TMW_N|TMW_N3|TMW_N302|Brick & Mortar|Open|AJM17|Albert Joseph Martins|Waterford|CT|41.374023|-72.144997
TMW_5442|#5442Danbury Fair Mall|TMW|TMW_N|TMW_N3|TMW_N303|Brick & Mortar|Open|JM746|Jenna Ann Morano|Danbury|CT|41.380608|-73.4809
JAB_0343|#0343Danbury Fair Mall|JAB|JAB_N|JAB_N3|JAB_N303|Brick & Mortar|Open|JC680|James Mark Christos|Danbury|CT|41.380624|-73.475428
TMW_4404|#4404North Olmsted Town Center|TMW|TMW_N|TMW_N1|TMW_N103|Brick & Mortar|Open|JAR12|Jay A Restifo|North Olmsted|OH|41.419532|-81.900301
JAB_0818|#0818Crocker Park|JAB|JAB_N|JAB_N1|JAB_N103|Brick & Mortar|Open|DAG31|David A Gatoo-Firth|Westlake|OH|41.460266|-81.952496
KNG_0074|#0074Steelyard Commons|KNG|KNG_R04|KNG_R04|KNG_R04_A|Brick & Mortar|Open|---|---|Cleveland|OH|41.460627|-81.688498
TMW_5426|#5426 Middletown, Ny|TMW|TMW_N|TMW_N4|TMW_N402|Brick & Mortar|Open|JLW103|Jamie Lee Wilkin|Middletown|NY|41.462955|-74.375091
TMW_4615|#4615Crossing at Hobart|TMW|TMW_W|TMW_W4|TMW_W403|Brick & Mortar|Open|MPP1|Mark Patrick Pryor|Hobart|IN|41.4717|-87.30765
JAB_0758|#0758Shops At Long Wharf|JAB|JAB_N|JAB_N3|JAB_N302|Brick & Mortar|Open|TD86|Todd Dearborn|Newport|RI|41.490136|-71.316051
JAB_0463|#0463Legacy Village|JAB|JAB_N|JAB_N1|JAB_N103|Brick & Mortar|Open|RMM51|Rebecca M Monschein|Lyndhurst|OH|41.503532|-81.500452
KNG_0073|#0073Golden Gate Plaza|KNG|KNG_R04|KNG_R04|KNG_R04_A|Brick & Mortar|Open|DRJ14|Darnell R Jackson|Mayfield Heights|OH|41.518972|-81.451183
TMW_4405|#4405 Mayfield Heights|TMW|TMW_N|TMW_N1|TMW_N103|Brick & Mortar|Open|KLS64|Kaylei Lynn Shanks|Mayfield Heights|OH|41.519714|-81.451165
TMW_4422|#4422Shops At Fallen Timbers|TMW|TMW_N|TMW_N1|TMW_N106|Brick & Mortar|Open|JMS173|Jeffrey Michael Stultz|Maumee|OH|41.545971|-83.704804
TMW_5136|#5136Chamberlain Plaza|TMW|TMW_N|TMW_N3|TMW_N303|Brick & Mortar|Open|EZB2|Eduardo Zacchi Brandao|Meriden|CT|41.552631|-72.812547
JAB_0072|#0072Lawrence Farms Market Square|JAB|JAB_N|JAB_N4|JAB_N402|Brick & Mortar|Open|DM289|Doli Morcos|Fishkill|NY|41.562606|-73.904981
TMW_4122|#4122 Davenport Ia|TMW|TMW_W|TMW_W4|TMW_W405|Brick & Mortar|Open|JDM157|Jessica Dianne Murphy|Davenport|IA|41.570044|-90.527357
TMW_4642|#4642Louis Joliet Pointe|TMW|TMW_W|TMW_W4|TMW_W403|Brick & Mortar|Open|GET8|Ginger Elizabeth Talkington|Joliet|IL|41.5767|-88.1587
KNG_0706|#0706 Lansing|KNG|KNG_R03|KNG_R03|KNG_R03_A|Brick & Mortar|Open|TM43|Todor Malisic|Lansing|IL|41.583995|-87.55625
TMW_4121|#4121 West Des Moines, Ia|TMW|TMW_W|TMW_W2|TMW_W205|Brick & Mortar|Open|DMG65|Dawn Marie Gallardo|West Des Moines|IA|41.596111|-93.752791
TMW_4607|#4607River Oaks West Shopping Center|TMW|TMW_W|TMW_W4|TMW_W403|Brick & Mortar|Open|RAJ12|Rebecca Ann Jones|Calumet City|IL|41.596184|-87.559394
KNG_0705|#0705Place Mall Shopping Center|KNG|KNG_R03|KNG_R03|KNG_R03_A|Brick & Mortar|Open|GMT7|Grace M Threatt|Orland Park|IL|41.611175|-87.850455
TMW_4616|#4616Park Pointe Plaza|TMW|TMW_W|TMW_W4|TMW_W403|Brick & Mortar|Open|RJH50|Ryan Joseph Hoscheit|Orland Park|IL|41.619177|-87.855371
JAB_0395|#0395Orland Square|JAB|JAB_W|JAB_W4|JAB_W403|Brick & Mortar|Open|KB189|Kathleen Brooks|Orland Park|IL|41.620704|-87.8487
TMW_5419|#5419Chestnut Plaza|TMW|TMW_N|TMW_N4|TMW_N402|Brick & Mortar|Open|DME12|Danielle Marie Engwiller|Poughkeepsie|NY|41.62648|-73.914802
TMW_5116|#5116Dartmouth Mall|TMW|TMW_N|TMW_N3|TMW_N302|Brick & Mortar|Open|CKH10|Cadence Kirby Helme|Dartmouth|MA|41.641101|-70.991569
TMW_4403|#4403 The Habitat|TMW|TMW_N|TMW_N1|TMW_N103|Brick & Mortar|Open|EML9|Edwin Mark Leuchtag|Mentor|OH|41.659923|-81.36627
TMW_5117|#5117Cape Cod Mall|TMW|TMW_N|TMW_N3|TMW_N302|Brick & Mortar|Open|FJG12|Frank Joseph Geishecker|Hyannis|MA|41.667574|-70.29893
TMW_4126|#4126Coral North Shopping Center|TMW|TMW_W|TMW_W4|TMW_W405|Brick & Mortar|Open|EAF16|Erica Alexis Fisher|Coralville|IA|41.695833|-91.60538
TMW_4218|#4218 Toledo, Oh|TMW|TMW_N|TMW_N1|TMW_N106|Brick & Mortar|Open|MHB8|Maxwell Hunter Burkett|Toledo|OH|41.696638|-83.645364
TMW_4128|#4128Grand Pointe|TMW|TMW_W|TMW_W2|TMW_W205|Brick & Mortar|Open|JEK18|Johanna E Kremer|Ankeny|IA|41.711197|-93.580525
TMW_5140|#5140 Warwick, Ri|TMW|TMW_N|TMW_N3|TMW_N302|Brick & Mortar|Open|WRG4|William Robert Goliger|Warwick|RI|41.715302|-71.487233
TMW_4618|#4618 Oak Lawn, Il|TMW|TMW_W|TMW_W4|TMW_W403|Brick & Mortar|Open|TDM59|Terrence Darnell Martin|Oak Lawn|IL|41.717795|-87.739551
TMW_4306|#4306University Park Mall|TMW|TMW_N|TMW_N1|TMW_N106|Brick & Mortar|Open|TKM2|Tonya Kay Misner|Mishawaka|IN|41.719344|-86.189216
JAB_0340|#0340Shops at Somerset Square|JAB|JAB_N|JAB_N3|JAB_N303|Brick & Mortar|Open|AE141|Anthony Edwards|Glastonbury|CT|41.719814|-72.62101
KNG_0701|#0701 Evergreen|KNG|KNG_R03|KNG_R03|KNG_R03_A|Brick & Mortar|Open|SHK5|Stephen Henry Kennedy|Evergreen Park|IL|41.719827|-87.686277
TMW_4614|#4614Bolingbrook Town Center|TMW|TMW_W|TMW_W4|TMW_W403|Brick & Mortar|Open|MAC16|Michael A Carrozza|Bolingbrook|IL|41.724709|-88.037656
TMW_5133|#5133Corbins Center Shopping Center|TMW|TMW_N|TMW_N3|TMW_N303|Brick & Mortar|Open|---|---|West Hartford|CT|41.726131|-72.757658
KNG_0708|#0708 Chicago|KNG|KNG_R03|KNG_R03|KNG_R03_A|Brick & Mortar|Open|DMR16|David M Randle Jr|Chicago|IL|41.757537|-87.587598
JAB_0069|#0069West Hartford Center|JAB|JAB_N|JAB_N3|JAB_N303|Brick & Mortar|Open|CH283|Cassie Hugulet|West Hartford|CT|41.760499|-72.744275
JAB_0059|#0059Garden City Center|JAB|JAB_N|JAB_N3|JAB_N302|Brick & Mortar|Open|DA56|Dawn M. Amado|Cranston|RI|41.762166|-71.457855
TMW_4620|#4620Fox Valley Store|TMW|TMW_W|TMW_W4|TMW_W403|Brick & Mortar|Open|PCA1|Phil Charles Anselmo|Aurora|IL|41.765002|-88.206573
KNG_0215|#0215 Manchester|KNG|KNG_R09|KNG_R09|KNG_R09_A|Brick & Mortar|Open|RG223|Rosemary Gonzalez|Manchester|CT|41.806156|-72.560602
TMW_5132|#5132 Target/Lowes Plaza|TMW|TMW_N|TMW_N3|TMW_N303|Brick & Mortar|Open|JM634|Justin Lee Molina|South Windsor|CT|41.809004|-72.551642
TMW_5137|#5137 West Simsbury, Ct|TMW|TMW_N|TMW_N3|TMW_N303|Brick & Mortar|Open|CB403|Cheryl Baehr|West Simsbury|CT|41.816858|-72.866461
TMW_4602|#4602Rice Lake Square|TMW|TMW_W|TMW_W4|TMW_W403|Brick & Mortar|Open|CNM6|Carri N McGrail|Wheaton|IL|41.829582|-88.100149
KNG_0702|#0702Finley Square|KNG|KNG_R03|KNG_R03|KNG_R03_A|Brick & Mortar|Open|JB255|Jennifer Butcher|Downers Grove|IL|41.835855|-88.022154
JAB_0637|#0637Oak Brook Promenade|JAB|JAB_W|JAB_W4|JAB_W403|Brick & Mortar|Open|AER22|Ann E Rundquist|Oak Brook|IL|41.840161|-87.993725
TMW_4603|#4603 22nd St Plaza|TMW|TMW_W|TMW_W4|TMW_W403|Brick & Mortar|Open|JD165|Jim William Dalessandro|Oakbrook Terrace|IL|41.847298|-87.969215
KNG_0711|#0711Cermak Plaza Shopping Center|KNG|KNG_R03|KNG_R03|KNG_R03_A|Brick & Mortar|Open|JB256|Julie Basso|Berwyn|IL|41.848602|-87.802973
TMW_4657|#4657The Maxwell|TMW|TMW_W|TMW_W4|TMW_W401|Brick & Mortar|Open|CW77|Carl Winters|Chicago|IL|41.868776|-87.639727
TMW_4619|#4619Randall Square Shopping Center|TMW|TMW_W|TMW_W4|TMW_W401|Brick & Mortar|Open|ML350|Michael Anthony Lepley|Geneva|IL|41.874053|-88.341194
TMW_4625|#4625River Forest Town Center|TMW|TMW_W|TMW_W4|TMW_W403|Brick & Mortar|Open|ELI2|Emmanul Lawal Ijelu|River Forest|IL|41.887387|-87.806111
JAB_0393|#0393Geneva Commons|JAB|JAB_W|JAB_W4|JAB_W401|Brick & Mortar|Open|SMM78|Susan Marion Miley|Geneva|IL|41.890856|-88.342326
TMW_4634|#4634 Chicago, Il|TMW|TMW_W|TMW_W4|TMW_W401|Brick & Mortar|Open|ROB2|Rohan O'Neil Banks|Chicago|IL|41.891878|-87.623884
TMW_4609|#4609The Foundry Shopping Center|TMW|TMW_W|TMW_W4|TMW_W401|Brick & Mortar|Open|CMS13|Cathy Marie Avant|Chicago|IL|41.91901|-87.661329
TMW_4610|#4610Courtyard At Stratford|TMW|TMW_W|TMW_W4|TMW_W401|Brick & Mortar|Open|IJT2|Ireneo Joseph Tagorda|Bloomingdale|IL|41.939746|-88.111427
TMW_5112|#5112Emerald Square Mall|TMW|TMW_N|TMW_N3|TMW_N302|Brick & Mortar|Open|WTB2|Bill T Blackington|North Attleboro|MA|41.945958|-71.349983
TMW_4613|#4613Harlem Irving Plaza|TMW|TMW_W|TMW_W4|TMW_W401|Brick & Mortar|Open|TMS27|Tasha M. Sanchez|Norridge|IL|41.952878|-87.808316
TMW_5127|#5127Village At Colony Place|TMW|TMW_N|TMW_N3|TMW_N302|Brick & Mortar|Open|AR567|Ashleigh Rankin|Plymouth|MA|41.95327|-70.713203
TMW_5445|#5445Kings Mall|TMW|TMW_N|TMW_N3|TMW_N306|Brick & Mortar|Open|JLW49|Jennifer L Wilkin|Kingston|NY|41.963448|-73.988947
TMW_5139|#5139Brookside Plaza|TMW|TMW_N|TMW_N3|TMW_N305|Brick & Mortar|Open|JL113|Jeffrey M. Litwin|Enfield|CT|41.989174|-72.578518
JAB_0686|#0686Mansfield Crossing|JAB|JAB_N|JAB_N3|JAB_N302|Brick & Mortar|Open|DAM97|Debra Ann Merritt|Mansfield|MA|42.013649|-71.229801
TMW_4124|#4124Lindale Mall|TMW|TMW_W|TMW_W4|TMW_W405|Brick & Mortar|Open|AWL5|Andrew William Lauritzen|Cedar Rapids|IA|42.026647|-91.626643
TMW_4604|#4604Woodfield Commons Shopping Center|TMW|TMW_W|TMW_W4|TMW_W401|Brick & Mortar|Open|KAC17|Khaled A Chaarawi|Schaumburg|IL|42.048786|-88.048858
TMW_4601|#4601Orchard Plaza|TMW|TMW_W|TMW_W4|TMW_W401|Brick & Mortar|Open|JAN15|Jacqueline A. Nugent|Skokie|IL|42.050146|-87.747761
TMW_4508|#4508Millcreek Mall|TMW|TMW_N|TMW_N3|TMW_N301|Brick & Mortar|Open|JMB138|James Martin Balodis|Erie|PA|42.06588|-80.097388
TMW_5109|#5109Franklin Village Shopping Center|TMW|TMW_N|TMW_N3|TMW_N302|Brick & Mortar|Open|---|---|Franklin|MA|42.088049|-71.422289
JAB_0450|#0450Glen Town Center|JAB|JAB_W|JAB_W4|JAB_W401|Brick & Mortar|Open|XL3|Xochitl Adriana Landmeier|Glenview|IL|42.090276|-87.824755
TMW_5417|#5417Parkway Plaza|TMW|TMW_N|TMW_N3|TMW_N301|Brick & Mortar|Open|SK279|Sam Kelly|Vestal|NY|42.095254|-75.998743
TMW_4611|#4611Northpoint Shopping Center|TMW|TMW_W|TMW_W4|TMW_W401|Brick & Mortar|Open|AR493|Alexander Reid|Arlington Heights|IL|42.112926|-87.979902
TMW_5113|#5113Hanover Commons|TMW|TMW_N|TMW_N3|TMW_N302|Brick & Mortar|Open|SRW32|Scott Robert White|Hanover|MA|42.140449|-70.844029
